"372.smithwa","12","base","0x4057a9","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_base-profiler.0000/scanBackward.c","957","ImplTaskRegion4",0.0951564,0.0951564,97805589,97805589,28604962,28604962,21013688,21013688,34397,34397,20238153,20238153,22429,22429,9245236,9245236,49227,49227,97805589,97805589,7591274,7591274,11790881,11790881,9222807,9222807,9196009,9196009,49227,49227
"372.smithwa","12","base","0x40812c","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_base-profiler.0000/mergeAlignment.c","160","ImplTaskRegion5",0.00290442,0.00290442,766720,766720,3201588,3201588,12966,12966,10024,10024,17985,17985,5321,5321,13538,13538,6972,6972,766720,766720,3188622,3188622,4749,4749,8217,8217,6566,6566,6972,6972
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"372.smithwa","12","ixe-detail","(nil)","n/a","n/a","ImplTaskRegion1",0.768124,1149.68,502367063,1443077306728,696525351,2295679883271,34544948,118259483615,52830829,521820720,83724190,36195139930,12027578,215738143,20546053,14610561222,11706027,12497342156,502367063,1443077306728,661980403,2177420399656,26026473,103864660536,8518475,14394823079,8840026,2113219066,11706027,12497342156
"372.smithwa","12","ixe-detail","0x4030fc","n/a","n/a","ImplTaskRegion2",3.94325,3.94325,792853822,792853822,1087580768,1087580768,56079731,56079731,83416244,83416244,134246210,134246210,19383141,19383141,32135582,32135582,20035131,20035131,792853822,792853822,1031501037,1031501037,43327290,43327290,12752441,12752441,12100451,12100451,20035131,20035131
"372.smithwa","12","ixe-detail","0x403db5","n/a","n/a","ImplTaskRegion3",13462.5,13462.5,17232808369706,17232808369706,27400297870625,27400297870625,1417390669532,1417390669532,4613414964,4613414964,430247024613,430247024613,2212331129,2212331129,181234325486,181234325486,137908610999,137908610999,17232808369706,17232808369706,25982907201093,25982907201093,1238368675175,1238368675175,179021994357,179021994357,43325714487,43325714487,137908610999,137908610999
"372.smithwa","12","ixe-detail","0x40787b","n/a","n/a","ImplTaskRegion4",248.375,248.375,37025015666,37025015666,73852445497,73852445497,2217444753,2217444753,60637631,60637631,1441035122,1441035122,19787392,19787392,1465684789,1465684789,927439667,927439667,37025015666,37025015666,71635000744,71635000744,771547356,771547356,1445897397,1445897397,538245122,538245122,927439667,927439667
"372.smithwa","12","ixe-detail","0x40b3f5","n/a","n/a","ImplTaskRegion5",4.39459,4.39459,2137391426,2137391426,4457104033,4457104033,106348678,106348678,19169040,19169040,60622032,60622032,3463311,3463311,14350010,14350010,7372176,7372176,2137391426,2137391426,4350755355,4350755355,95461979,95461979,10886699,10886699,6977834,6977834,7372176,7372176
"App","numthreads","variant","Codeptr","Filename","Codeline","Region","Time_Exclusive","Time_Inclusive","MEM_INST_RETIRED:ALL_STORES_excl","MEM_INST_RETIRED:ALL_STORES_incl","MEM_INST_RETIRED:ALL_LOADS_excl","MEM_INST_RETIRED:ALL_LOADS_incl","L1D:REPLACEMENT_excl","L1D:REPLACEMENT_incl","L2_RQSTS:ALL_CODE_RD_excl","L2_RQSTS:ALL_CODE_RD_incl","L2_RQSTS:ALL_DEMAND_REFERENCES_excl","L2_RQSTS:ALL_DEMAND_REFERENCES_incl","L2_RQSTS:CODE_RD_MISS_excl","L2_RQSTS:CODE_RD_MISS_incl","LLC_REFERENCES_excl","LLC_REFERENCES_incl","LLC_MISSES_excl","LLC_MISSES_incl","L1D_W_A = L1D_W_H_excl","L1D_W_A = L1D_W_H_incl","L1D_R_H_excl","L1D_R_H_incl","L2D_H_excl","L2D_H_incl","L3D_A_excl","L3D_A_incl","L3_H_excl","L3_H_incl","MEM_excl","MEM_incl"
"372.smithwa","12","archer-noread","(nil)","n/a","n/a","ImplTaskRegion1",0.00595212,68.1078,904197,53656047767,1504209,129658367166,41222,2221683106,45233,3687612,71389,1504903179,38196,2714230,75116,2217163584,47869,523500479,904197,53656047767,1462987,127436684060,4302,7233752,36920,2214449354,27247,1693663105,47869,523500479
"372.smithwa","12","archer-noread","0x4c3738","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-noread-profiler.0000/verifyData.c","46","ImplTaskRegion2",0.0123699,0.0123699,979015,979015,419002,419002,32778,32778,49182,49182,76806,76806,16343,16343,31870,31870,17636,17636,979015,979015,386224,386224,17251,17251,15527,15527,14234,14234,17636,17636
"372.smithwa","12","archer-noread","0x4c4b59","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-noread-profiler.0000/pairwiseAlign.c","394","ImplTaskRegion3",773.843,773.843,640885347692,640885347692,1550052639676,1550052639676,26590944181,26590944181,22812841,22812841,17534714783,17534714783,22061600,22061600,26520601591,26520601591,4312202463,4312202463,640885347692,640885347692,1523461695495,1523461695495,92404190,92404190,26498539991,26498539991,22208399128,22208399128,4312202463,4312202463
"372.smithwa","12","archer-noread","0x4c97f8","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-noread-profiler.0000/scanBackward.c","957","ImplTaskRegion4",28.4063,28.4063,2151360720,2151360720,3692925176,3692925176,81137026,81137026,8800899,8800899,68044880,68044880,1013935,1013935,62329177,62329177,14952077,14952077,2151360720,2151360720,3611788150,3611788150,19821784,19821784,61315242,61315242,47377100,47377100,14952077,14952077
"372.smithwa","12","archer-noread","0x4cdcf0","/rwthfs/rz/cluster/work/pj416018/jube-out/spec-out/benchspec/OMP2012/372.smithwa/build/build_base_archer-noread-profiler.0000/mergeAlignment.c","160","ImplTaskRegion5",0.0357285,0.0357285,30780790,30780790,63699296,63699296,247624,247624,39944,39944,250152,250152,18911,18911,211950,211950,148289,148289,30780790,30780790,63451672,63451672,54585,54585,193039,193039,63661,63661,148289,148289
